text,url,manifestolabel_human
"Habe gestern einen Kunden gebeten mir künftig nicht mehr abends/ am Wochenende auf meine private Nummer dienstliche WA-Nachrichten zu schicken. Das macht er seit Wochen. Er ist gekränkt und möchte nicht mehr mit mir arbeiten, weil ""Kunde ist König"". Wie steht ihr zu sowas?",https://twitter.com/Nele90/status/1277871506920542217,undefined
"Morgen Interview mit dem SWR zur Umstellung auf digitale Lehre. Eine Frage lautet: Haben Sie jetzt mehr Zeit für die Forschung? Input, anyone? 😅",https://twitter.com/thowomann/status/1250810542417199108,undefined
"BMin für Nachhaltigkeit u. Tourismus #koestinger wollte sich nicht festlegen, ob nach der #coronavirus -Krise das problematische Verhalten d Tiroler Tourismusverantwortlichen genauer besprochen werden würde, also wird das, wenn’s nach der #oevp geht, auch nicht stattfinden. #zib2",https://twitter.com/michdanninger/status/1241484520693661697,political authority +
"Ein Bekannter, der auf der ITS arbeitet, berichtet von zwei weiblichen #COVID-19 🦠 Einlieferungen, Anfang/Mitte 30, keine Vorerkrankungen.

Nach wenigen Tagen verstorben.

Für alle hier, denen die Alten egal sind, und die meinen, sie seien selbst nicht betroffen.

😡",https://twitter.com/C_Pohlmann/status/1246717470053892097,social harmony +
"Ihr Lieben, ich bin für einen Beitrag für @dlfkultur dringend auf der Suche nach deutschsprachigen #Forscherinnen, die sich mit der Geschichte des #Neoliberalismus (oder Teilaspekten) beschäftigen. Finde bisher fast nur Männer. Habt ihr Empfehlungen? Bin sehr dankbar für Hinweise",https://twitter.com/KristinLangen/status/1328299487731838977,undefined
"Corona fordert uns alle heraus. Aber für viele Frauen verschärft sich ihre ohnehin schon schwierige Situation zuhause. Es ist umso mehr unser aller Aufgabe genau hinzuschauen und Betroffene zu ermutigen, Hilfe anzunehmen. #TaggegenGewaltanFrauen #OrangeTheWorld #staerkeralsGewalt https://t.co/5jDBi2lMAR",https://twitter.com/OlafScholz/status/1331498268497469440,social justice +
"Accounts, die Verschwörungserzählungen verbreiten, haben am Wochenende in perfider Art und Weise versucht, WDR-Mitarbeiter zu diskreditieren. Der WDR wird diese Verleumdungen und Angriffe nicht hinnehmen und behält sich juristische Schritte vor.
https://t.co/UVPQY8LvJ2",https://twitter.com/WDR/status/1312819540154372099,undefined
"Offenbach hat einen Zukunftsbahnhof. Da wurden Bänke gegen schicke Stehsitze(?) ausgetauscht.
Männer können sich daran anlehen, während Frauen drauf klettern müssen.
Kinder könnte Frau dort nicht absetzen, Einkäufe auch nicht. Auch Ältere sind bekommen keine Rast mehr. #fail https://t.co/36yRvPNVkx",https://twitter.com/kkklawitter/status/1336732203452141570,social justice +
"Ich danke den vielen Fürsprechern in der Partei, die den Neubeginn der #CDU als gemeinsamen #Aufbruch verstehen. Davon fühle ich mich getragen, ich will diesen Aufbruch mit allen, die zum Engagement bereit sind, gestalten. Ich traue mir zu, die #CDU in die Zukunft zu führen. (FM)",https://twitter.com/_FriedrichMerz/status/1232246610719014913,political authority +
"Bei Abtreibungen sagen die Linken: ""mein Körper, meine Entscheidung""

Ich spiele mit:

- mein Eigentum, meine Entscheidung

- mein Geld, meine Entscheidung

- meine Kinder, meine Entscheidung

- meine Waffen, meine Entscheidung

- meine Firma, meine Entscheidung",https://twitter.com/MrJonasDanner/status/1295763135329185792,free enterprise +
"16 der 18 Staaten mit der aktuell höchsten #Corona-Mortalität gehören lt @OurWorldInData zu Europa.

Todesfälle je 1 Million Einwohner im Schnitt der letzten 7 Tage:

🇨🇿 19
🇧🇪 15
🇧🇦 11
🇸🇮 10
🇦🇲 9 
🇭🇺 9
🇪🇸 9
🇬🇺 8 
🇲🇰 8
🇵🇱 8
🇦🇷 7
🇫🇷 7
🇲🇪 7
🇧🇬 7
🇭🇷 7
🇱🇺 6
🇷🇴 6
🇨🇭 6
...
🇩🇪 1

@welt",https://twitter.com/OlafGersemann/status/1325528984642260992,gov-admin efficiency +
"Wir haben mehr als 3000 Städte und Gemeinden in Deutschland. Das sind 5 Flüchtlinge pro Gemeinde/Stadt, um alle aus Moria aufzunehmen. Das kriegen wir nicht hin ? #moria https://t.co/sqKW530frr",https://twitter.com/SedaBasay/status/1305403131459710978,freedom/human rights +
"Rechtsabbieger aus der sog. #WerteUnion haben in der #Union nix zu melden. #CDU + #CSU bleiben in der politischen Mitte. Parteiinterne #Demokratie entscheidet: Keine Mandate für #Mitsch, #Baum und Co.! 👍🏻 Quelle: https://t.co/0sUTvkeviP",https://twitter.com/MatthiasHauer/status/1295423979067510784,democracy +
"Corona:
1. Woche: Schock
2. Woche: #wirbleibenzuhause 
3. Woche: Solidarität
4. Woche: Zusammenstehen
5. Woche: Alle sind Helden
6. Woche: Reicht langsam
7. Woche: Lockerungen jetzt!
8. Woche: VIROLOGEN-DIKTATUR!!
9. Woche: Hängt Drosten!!!
10. Woche: 2. Welle

11. Woche: Schock",https://twitter.com/alf_frommer/status/1255003318981623810,undefined
Wenn die Meinungsfreiheit so in Gefahr und die Zensur so gross ist: Warum konnte dann heute eine Kundgebung der sogenannten Corona-Kritiker stattfinden - und die Medien berichten sogar noch darüber? #justsaying,https://twitter.com/SandroBrotz/status/1307398182419210240,undefined
"Wie oft habt ihr in den letzten 5 Jahren medizinische Versorgung im Krankenhaus gebraucht und wie oft @TUIDeutschland ? 

Würde mich interessieren. #tui hab ich genau 0 mal gebraucht.",https://twitter.com/TRDSRLZ/status/1346551704007929857,welfare +
"#Habeck zeigt die Politikunfähigkeit der #Grünen:

""Einer GRR-Koalition würde eine beständige gesellschaftliche Mehrheit fehlen.""

#Transformation braucht neue Mehrheiten, &amp; Politik kann solche schaffen. Was Ihr aber betreiben wollt, ist bloßes Management.
https://t.co/Jzn7sRdRI5",https://twitter.com/MuellerTadzio/status/1353683470472642560,political authority +
"„Jahrelang haben Neoliberale behauptet: Wer den Sozialstaat braucht, ist faul oder schwach. Überhaupt ist alles, was öffentlich ist, nicht so leistungsfähig wie alles, was der Profitlogik folgt. Nichts ist falscher - wie uns die Corona-Krise jetzt mit aller Gewalt zeigt.“ https://t.co/Jv1HvcZ1TT",https://twitter.com/LiliHoliday/status/1240690163820326914,nationalization +
"In den USA verschärfen Lockdown-Staaten wie New York ihren Lockdown, um ihre Kurven runterzukriegen auf die Stufe jener Staaten, die nie geschlossen haben. Kann es sein, dass die Verbote weniger bringen als behauptet?",https://twitter.com/KoeppelRoger/status/1339138380563615745,freedom/human rights +
"Gottfried Curio zerstört die heute im #Bundestag inflationierende, politische Instrumentalisierung der Morde in Hanau durch einen angeblichen, „rechtsextremen Täter“. In seiner ihm bekannten, brillianten Scharfzüngigkeit! https://t.co/lcMylVx6eX",https://twitter.com/APatzwahl/status/1235497500812992514,national way of life +
"Die  ÖVP ist seit 1987, nur mit einer kurzen Pause 2019, in Regierungsverantwortung. Fast 18 Jahre davon, war man politisch für die Bereiche Inneres und Integration verantwortlich. https://t.co/yP6Z4CSaBD",https://twitter.com/MartinThuer/status/1278238881926778891,multiculturalism -
"""Die #Maskenpflicht ist eine Idiotie, weil sie vor einer Gefahr schützen soll, die gar nicht da ist. Masken haben psychisch schädliche Wirkungen beispielsweise bei Kindern in der Schule. Das ist ja fast schon Folter, was den Kindern da angetan wird.""  
https://t.co/en52YmhVsP",https://twitter.com/ThorstenBr/status/1297823432353157127,freedom/human rights +
"Der Account, dessen Video-Version geteilt wird, zeigt wie türkische Nationalisten arbeiten. Das Video wird gekürzt, #Polizeigewalt geschriehen und von Herrenmenschen geredet. 

Während man auf dem Rest des Accounts türkischen Nationalismus und Gewalt gegen linke Kurden abfeiert.",https://twitter.com/nomnomcookieez/status/1295616913050161154,national way of life -
"""Zuerst dachte ich, ich sollte einfach die Klappe halten und den Schwarzen bei diesem Thema zuhören. Aber warum sollte ich das tun? Es ist nicht ihr Problem, es ist meins."" Streetart-Künstler #Banksy mit einer klaren Botschaft. https://t.co/aBqmQazVci",https://twitter.com/ZDFheute/status/1269559242723397633,social justice +
"Wir brauchen eine Maskenpflicht, anders funktioniert das nicht. Ich verstehe nicht, warum Kurz, Anschober und Co. noch zuwarten. Dieser Mist von wegen ""Eigenverantwortung"" funktioniert nicht. Es geht auch einfach nicht nur um einen selbst, wie oft muss man das  wiederholen?! 1/",https://twitter.com/kaethe_gloe/status/1284520757654163457,welfare +
"Wow. Soviel Engagement hätte ich mir gewünscht, als meine 23 Monate alte Tochter bedroht wurde .....@BMI_Bund @BMISprecher @habibitus #seehofer #taz https://t.co/Zvshr51frw",https://twitter.com/SedaBasay/status/1274800312214265857,social justice +
Der gefährlichste Virus ist Rassismus! Es gibt NIE einen Grund für Rassismus und Diskriminierung! Das Coronavirus kann von allen Menschen übertragen werden. #Ichbinkeinvirus #jenesuispasunvirus #nosoyunvirus #iamnotavirus #coronavirus,https://twitter.com/De_Gedik/status/1223591796753813508,social justice +
"Der Erfolg des Autos liegt in der Gewährleistung individueller Mobilität. 1820 war man dafür auf Pferde angewiesen. Es ist kein Kulturkampf, darüber nachzudenken, wie individuelle Mobilität in zehn oder zwanzig Jahren gewährleistet werden soll. Man könnte das Fortschritt nennen. https://t.co/ygLchjZoRX",https://twitter.com/polenz_r/status/1224698681020030976,infrastructure +
"Gut, daß der Thüringer Verrat der CDU an ihren konservativen Wählern noch vor der HH-Wahl verkündet wurde - so können die CDU-Wähler rechtzeitig vom ""Seelenverkäufer"" der CDU auf das Rettungsboot der AfD wechseln. #Ramelow #Thüringen #Neuwahlen",https://twitter.com/GottfriedCurio/status/1230978578151505920,political authority +
"Muss immer ein bisschen lachen, wenn ich all die Eltern sehe, die ihre Kinder fast ins Klassenzimmer fahren.
Meine Mutter hat uns nur mitgenommen, wenn sie in die Richtung musste. Und wenn wir Glück hatten, hat sie angehalten, sonst mussten wir uns aus dem fahrenden Auto abrollen",https://twitter.com/Hummelfee5/status/1323517314248093696,undefined
"Ihr müsst Euch anpassen, dürft keine unbequemen Fragen stellen, Ihr müsst Euch aufopfern für Euren Job, Eurem Chef in den Arsch kriechen, private Interessen auch mal zurückstellen, Aktien kaufen,  und stets mobil sein.

Das ist die einzig mögliche Art, in Freiheit zu leben. 🌳",https://twitter.com/quazanga/status/1332692503498285056,freedom/human rights +
"Auch wenn das in der Union einige anders sehen: Ein solide finanzierter ÖR-Rundfunk ist essenziell für unsere Demokratie! @schneidercar: ""Gerade in Zeiten wie diesen sind seriös aufbereitete Fakten und ordentlich bezahlte, professionell ausgebildete Journalisten enorm wichtig."" https://t.co/LDWYSJK5S2",https://twitter.com/spdbt/status/1262663480701784065,democracy +
"Der Jubel über die Eroberung der  #HagiaSophia ist der Versuch einer zutiefst erniedrigten, vom Gefühl der Wertlosigkeit dominierten und in ihrer eigenen Selbstberechtigung beraubten Gesellschaft eine Bedeutung, eine Stärke, ein Selbstwertgefühl zu finden.",https://twitter.com/AhmadMansour__/status/1281949621900783617,undefined
"Als Person mit einem größtenteils ausländischen Blick auf #Europa, habe ich eine Frage an #Deutschland. Merkt ihr nicht, wie Euch scheibchenweise das Rückgrat gebrochen wird?",https://twitter.com/TylerBlum16/status/1286164019070537728,national way of life +
"Mal eine Frage an die Frauen hier. Gestern war ich mit meiner Tochter auf einer öffentlichen Toilette, als wir wieder herauskamen, sagte eine ältere Dame zu mir:"" Das macht man als Mann nicht, da denkt man ja sonst was."" Bin ich doof? Oder hat sie nur eine kranke Gedankenwelt?",https://twitter.com/Maxchenspapa/status/1297574574780035072,undefined
"Tochter schrieb in ihrer Wechat-""Neujahrsansprache"" auf Chines.: ""Kaum zu glauben, dass ich bereits seit einem Jahr in Beijing lebe. Viele fragen, warum ich das mache, wo China doch so unfrei sei. Denen schlage ich vor: Kommt doch erstmal hierher, bevor Ihr über China urteilt.""",https://twitter.com/ZhangDanhong/status/1345621276006653952,undefined
"Für viele Menschen bringt #SocialDistancing weitere Probleme mit sich. Teilt deshalb bitte:
- Hilfetelefon ""Gewalt gegen Frauen"" 08000 116 016 
-Telefonseelsorge 0800 11 10 111 oder 0800 11 10 222
- Kinder- und Jugendtelefon
0800 11 10 333
-Sucht- und Drogenhotline 01805 31 30 31",https://twitter.com/LeaGronenberg/status/1239209768176279552,undefined
"Geschätzte Mitbürger, um künftig der Sprach-Polizei keine Probleme zu machen, hier einige Hilfestellungen.
Sagen Sie nur noch:
Merkel = toll!
CDUCSUSPDGRÜNELINKE = toll!
Zuwanderung von Analphabeten = toll!
Medien = toll!
Bestes #D ever!
Schönes Restleben!
https://t.co/ufW5QO25uB",https://twitter.com/AdivonPoes/status/1238005103518453761,undefined
"Liebe @tagesschau,
es gibt keine Lobbyismusvorwürfe gegen #Amthor. Lobbyismus ist in einer repräsentativen Demokratie vollkommen in Ordnung. Es gibtden Vorwurf der Bestechlichkeit und den der Vorteilsnahme. Das ist etwas komplett anderes.",https://twitter.com/SsamanMardi/status/1273323635957288966,political corruption -
"Was sind das eigentlich für Zeiten, in denen man Menschen ""Nazi"" oder ""Covidiot"" nennt, die Angst um ihre wirtschaftliche Existenz oder um ihre Grundrechte haben?
Wann hat diese Gesellschaft verlernt, Respekt vor anderen Meinungen zu haben?",https://twitter.com/hallo_meinung/status/1338466893884252168,freedom/human rights +
"1/ Netzfund:
""Ich habe meine Oma noch nie weinen sehen. Heute ist sie 96 Jahre alt geworden und sie hat geweint. Sie hat den Krieg überstanden, vier Währungen erlebt und in drei politischen Systemen gelebt. Sie ist die Art Oma, bei der man die ganzen Sommerferien verbringen... https://t.co/xUrwG1Bn9x",https://twitter.com/Nasirea1/status/1291988521998311424,undefined
Das #Corona-Virus erinnert uns auch beim Treffen der #EU-Verteidigungsminister daran: Wir Europäer müssen zusammenhalten. Europäische Solidarität verleiht uns Stärke. #EU2020DE https://t.co/koNYK2nQiG,https://twitter.com/akk/status/1298641486708453378,europe +
"#dreizehntausend Stühle vor dem Bundestag. Für jeden Mensch der in Moria Lebt einen. Ein Symbol für die Aufnahmebereitschaft der Zivilgesellschaft, Städte, Kommunen und Länder. Wir fordern heute laut und stark: Lager evakuieren, der Platz ist da! #wirhabenplatz https://t.co/PkBnhU5Jk0",https://twitter.com/liza_pflaum/status/1302898139431612417,national way of life -
"„Maman! Ich hatte heute die erste Stunde Französisch in der Schule!“

„Et boum! C’est le choc! Arthur est un perroquet!“ 

😐

5 Jahre Schulfranzösisch. Viel Glück, Sohn.",https://twitter.com/DieJuramama/status/1302984534141612032,undefined
"Wer hat noch nicht, wer will noch mal? Deutsche Politiker überbieten sich im Wettbewerb um noch mehr Flüchtlinge. Die anderen europäischen Staaten und Medien schweigen - die Deutschen retten die Welt ganz alleine.
 Und zwar gern. https://t.co/U9GUXYknoE",https://twitter.com/RolandTichy/status/1305499318170853376,national way of life +
"Freundin (Krankenschwester) lehnt Corona-Impfung ab. Resultat: Kündigung. Begründung kam per Mail. Anwalt ist dran. So viel für freiwillig. „Und bist du nicht willig, so  brauch ich Gewalt.“",https://twitter.com/Jeky/status/1339125962085183491,freedom/human rights +
Unsere Eltern und Großeltern haben dieses Land nach dem Krieg wieder aufgebaut und wohlbestellt an ihre Kinder übergeben. Was will unsere Generation an ihre Kinder übergeben wenn die Lebensleistung unserer Vorfahren mit vollen Händen an Fremde verschenkt wird?,https://twitter.com/thalveld/status/1308287335918833664,national way of life +
"Ich wollte nur kurz anmerken das wir nächstes Jahr auch Wahlen haben und hoffe ihr seid da auch alle mit so viel Eifer dabei und trefft in Sachen Demokratie die richtige Wahl ☝🏻🙏🏻

#nurmalso",https://twitter.com/maijo907/status/1323906761120776192,democracy +
"Wir Deutschen definieren uns über das Land aus dem wir kommen. Muslime definieren sich über ihre Religionszugehörigkeit und ihre religiöse Identität.

Deshalb fühlen sich die meisten Muslime bei der leiseste Kritik am Islam direkt persönlich angegriffen.",https://twitter.com/Dr_Konservativ/status/1306854459851640833,multiculturalism -
Kaum aus der Sperre zurück hagelt es heute Meldungen für ältere und aktuelle tweets. Zwar alle 12 erfolglos aber das heißt ja wohl ich habe mir eine Zecke eingefangen und muss gründlich aufräumen. Falls es dabei auch die Falschen treffen sollte bitte ich um Entschuldigung.,https://twitter.com/thalveld/status/1351940866341007361,undefined
